"";"municipalities$address";"lon";"lat"
"2583";"Mokrá Lúka, Revúca, Slovakia";20,1491429;48,6735543
"2584";"Môlča, Banská Bystrica, Slovakia";19,2299324;48,7105239
"2585";"Moravské Lieskové, Nové Mesto nad Váhom, Slovakia";17,7926823;48,8183763
"2586";"Most pri Bratislave, Senec, Slovakia";17,2724836;48,1412773
"2587";"Motešice, Trenčín, Slovakia";18,1864393;48,8312311
"2588";"Mudroňovo, Komárno, Slovakia";18,3199819;47,8326207
"2589";"Muránska Dlhá Lúka, Revúca, Slovakia";20,081165;48,7176807
"2590";"Mútne, Námestovo, Slovakia";19,3391666;49,4607018
"2591";"Mýtna, Lučenec, Slovakia";19,5537528;48,4667479
"2592";"Nadlice, Partizánske, Slovakia";18,2517611;48,6200519
"2593";"Námestovo, Námestovo, Slovakia";19,4812155;49,404472
"2594";"Nechválova Polianka, Humenné, Slovakia";22,0941429;49,0736024
"2595";"Neded, Šaľa, Slovakia";17,9708902;48,0179139
"2596";"Nemčice, Topoľčany, Slovakia";18,1199063;48,5513607
"2597";"Nemecká, Brezno, Slovakia";19,4149287;48,813744
"2598";"Nenince, Veľký Krtíš, Slovakia";19,2635526;48,1467357
"2599";"Nesvady, Komárno, Slovakia";18,1181548;47,9251249
"2600";"Nevoľné, Žiar nad Hronom, Slovakia";18,943169;48,6709558
"2601";"Nitra nad Ipľom, Lučenec, Slovakia";19,7725324;48,3190559
"2602";"Nitrianske Pravno, Prievidza, Slovakia";18,6342894;48,8710982
"2603";"Nižná, Piešťany, Slovakia";17,6525263;48,5358292
"2604";"Nižná Jablonka, Humenné, Slovakia";22,0859651;49,1279744
"2605";"Nižná Olšava, Stropkov, Slovakia";21,6326409;49,143698
"2606";"Nižná Sitnica, Humenné, Slovakia";21,7934479;49,0659575
"2607";"Nižné Nemecké, Sobrance, Slovakia";22,2380464;48,6543895
"2608";"Nižný Hrabovec, Vranov nad Topľou, Slovakia";21,7520624;48,8493175
"2609";"Nižný Kručov, Vranov nad Topľou, Slovakia";21,6541956;48,9098352
"2610";"Nižný Skálnik, Rimavská Sobota, Slovakia";19,9688325;48,4537688
"2611";"Nolčovo, Martin, Slovakia";19,075794;49,1097649
"2612";"Nová Bošáca, Nové Mesto nad Váhom, Slovakia";17,7952798;48,8784702
"2613";"Nová Dubnica, Ilava, Slovakia";18,1430307;48,9369734
"2614";"Nová Ľubovňa, Stará Ľubovňa, Slovakia";20,6833659;49,2761279
"2615";"Nová Ves, Veľký Krtíš, Slovakia";19,3648487;48,1684548
"2616";"Nováčany, Košice - okolie, Slovakia";21,0716847;48,6897464
"2617";"Nové Sady, Nitra, Slovakia";17,9838104;48,4171558
"2618";"Nový Ruskov, Trebišov, Slovakia";21,6788958;48,6499746
"2619";"Nový Život, Dunajská Streda, Slovakia";17,4662888;48,1207828
"2620";"Obišovce, Košice - okolie, Slovakia";21,2382078;48,862006
"2621";"Ochodnica, Kysucké Nové Mesto, Slovakia";18,792932;49,3479194
"2622";"Odorín, Spišská Nová Ves, Slovakia";20,633095;48,9339119
"2623";"Okoličná na Ostrove, Komárno, Slovakia";17,9208529;47,8050618
"2624";"Oľdza, Dunajská Streda, Slovakia";17,4208782;48,0858064
"2625";"Olováry, Veľký Krtíš, Slovakia";19,410097;48,152376
"2626";"Oľšavka, Spišská Nová Ves, Slovakia";20,8252213;48,9653295
"2627";"Omastiná, Bánovce nad Bebravou, Slovakia";18,3886629;48,7771205
"2628";"Ondrašová, Turčianske Teplice, Slovakia";18,8057292;48,9430607
"2629";"Opatovce, Trenčín, Slovakia";17,9772126;48,8596274
"2630";"Opiná, Košice - okolie, Slovakia";21,42683;48,8535311
"2631";"Orávka, Rimavská Sobota, Slovakia";20,1944642;48,3097479
"2632";"Oravská Poruba, Dolný Kubín, Slovakia";19,2674378;49,1942773
"2633";"Ordzovany, Levoča, Slovakia";20,7864816;49,0352452
"2634";"Oreské, Skalica, Slovakia";17,3038019;48,7454266
"2635";"Ortuťová, Bardejov, Slovakia";21,4559103;49,2695474
"2636";"Osikov, Bardejov, Slovakia";21,263815;49,1748483
"2637";"Ostratice, Partizánske, Slovakia";18,280778;48,6441023
"2638";"Ostrý Grúň, Žarnovica, Slovakia";18,6633698;48,5619392
"2639";"Otročok, Revúca, Slovakia";20,2759582;48,4479229
"2640";"Ozdín, Poltár, Slovakia";19,6841478;48,470403
"2641";"Pakostov, Humenné, Slovakia";21,8258208;49,0928477
"2642";"Paňa, Nitra, Slovakia";18,2269979;48,2303897
"2643";"Papradno, Považská Bystrica, Slovakia";18,410288;49,2310363
"2644";"Partizánska Ľupča, Liptovský Mikuláš, Slovakia";19,434776;49,0644658
"2645";"Pastovce, Levice, Slovakia";18,7541179;47,9683505
"2646";"Patince, Komárno, Slovakia";18,2895569;47,7389162
"2647";"Pavlová, Nové Zámky, Slovakia";18,6722346;47,9021829
"2648";"Pavlovce nad Uhom, Michalovce, Slovakia";22,0668709;48,614875
"2649";"Pečeňany, Bánovce nad Bebravou, Slovakia";18,2273421;48,6741243
"2650";"Perín - Chym, Košice - okolie, Slovakia";21,1875782;48,5349428
"2651";"Petrová, Bardejov, Slovakia";21,1192037;49,3875139
"2652";"Petrovce, Rimavská Sobota, Slovakia";20,020819;48,1869677
"2653";"Petrovice, Bytča, Slovakia";18,5236471;49,2581374
"2654";"Piešťany, Piešťany, Slovakia";17,827155;48,5917973
"2655";"Pinciná, Lučenec, Slovakia";19,7615647;48,3594002
"2656";"Plášťovce, Levice, Slovakia";18,9778348;48,159809
"2657";"Plavecký Mikuláš, Malacky, Slovakia";17,3037584;48,5114151
"2658";"Plechotice, Trebišov, Slovakia";21,6364262;48,6258634
"2659";"Pliešovce, Zvolen, Slovakia";19,1562955;48,4239431
"2660";"Počarová, Považská Bystrica, Slovakia";18,5139001;49,0693677
"2661";"Podbranč, Senica, Slovakia";17,443883;48,7288143
"2662";"Podhorany, Kežmarok, Slovakia";20,4798216;49,2396307
"2663";"Podhoroď, Sobrance, Slovakia";22,3004706;48,818051
"2664";"Podhradík, Prešov, Slovakia";21,3499298;49,0039158
"2665";"Podlužany, Bánovce nad Bebravou, Slovakia";18,2393006;48,7710298
"2666";"Podrečany, Lučenec, Slovakia";19,6031622;48,4039871
"2667";"Podzámčok, Zvolen, Slovakia";19,0998524;48,4998388
"2668";"Pohronský Bukovec, Banská Bystrica, Slovakia";19,3782264;48,8375166
"2669";"Poľany, Trebišov, Slovakia";21,9908261;48,4687065
"2670";"Polina, Revúca, Slovakia";20,2124956;48,4930576
"2671";"Poltár, Poltár, Slovakia";19,7947739;48,4295455
"2672";"Poprad, Poprad, Slovakia";20,295414;49,0511221
"2673";"Poráč, Spišská Nová Ves, Slovakia";20,7245772;48,8840349
"2674";"Poruba pod Vihorlatom, Michalovce, Slovakia";22,1372485;48,825092
"2675";"Porúbka, Sobrance, Slovakia";22,2596083;48,7296125
"2676";"Potok, Rimavská Sobota, Slovakia";20,0522173;48,5601672
"2677";"Potvorice, Nové Mesto nad Váhom, Slovakia";17,8478816;48,6888922
"2678";"Povoda, Dunajská Streda, Slovakia";17,6441795;47,9736509
"2679";"Praha, Lučenec, Slovakia";19,5085851;48,3635701
"2680";"Pravenec, Prievidza, Slovakia";18,6487947;48,8536305
"2681";"Prečín, Považská Bystrica, Slovakia";18,5201831;49,0861773
"2682";"Preseľany, Topoľčany, Slovakia";18,0990806;48,4500164
"2683";"Pribeník, Trebišov, Slovakia";22,0007858;48,3888616
"2684";"Pribylina, Liptovský Mikuláš, Slovakia";19,7966327;49,0979056
"2685";"Prietrž, Senica, Slovakia";17,4401059;48,6744514
"2686";"Prihradzany, Revúca, Slovakia";20,2392504;48,5839028
"2687";"Proč, Prešov, Slovakia";21,3920447;49,0954696
"2688";"Prša, Lučenec, Slovakia";19,7914815;48,2996404
"2689";"Pstriná, Svidník, Slovakia";21,7469449;49,3107429
"2690";"Pucov, Dolný Kubín, Slovakia";19,3791177;49,2182401
"2691";"Pusté Pole, Stará Ľubovňa, Slovakia";20,901874;49,2160856
"2692";"Rabčice, Námestovo, Slovakia";19,5156856;49,5046625
"2693";"Radimov, Skalica, Slovakia";17,1953561;48,7518723
"2694";"Radoma, Svidník, Slovakia";21,5651733;49,1999158
"2695";"Radôstka, Čadca, Slovakia";18,942029;49,3275146
"2696";"Radzovce, Lučenec, Slovakia";19,8280443;48,21967
"2697";"Rajecká Lesná, Žilina, Slovakia";18,6350071;49,045096
"2698";"Raková, Čadca, Slovakia";18,7334768;49,4422697
"2699";"Rakovnica, Rožňava, Slovakia";20,4579226;48,6571543
"2700";"Rakytník, Rimavská Sobota, Slovakia";20,174628;48,3923191
"2701";"Raslavice, Bardejov, Slovakia";21,315665;49,149816
"2702";"Ratkovce, Hlohovec, Slovakia";17,722175;48,4657272
"2703";"Ratkovské Bystré, Revúca, Slovakia";20,0567154;48,6459004
"2704";"Ráztočno, Prievidza, Slovakia";18,75536;48,7694064
"2705";"Rejdová, Rožňava, Slovakia";20,285419;48,7904301
"2706";"Renčišov, Sabinov, Slovakia";20,9641351;49,0955114
"2707";"Rešov, Bardejov, Slovakia";21,3309491;49,2388054
"2708";"Richvald, Bardejov, Slovakia";21,1854573;49,2761268
"2709";"Rimavská Seč, Rimavská Sobota, Slovakia";20,2353424;48,3045262
"2710";"Rimavské Zalužany, Rimavská Sobota, Slovakia";19,9354754;48,5005247
"2711";"Rohovce, Dunajská Streda, Slovakia";17,4100667;47,9975447
"2712";"Rokytov, Bardejov, Slovakia";21,1896396;49,3172023
"2713";"Roškovce, Medzilaborce, Slovakia";21,849634;49,2387384
"2714";"Rovňany, Poltár, Slovakia";19,7411424;48,4482326
"2715";"Rozhanovce, Košice - okolie, Slovakia";21,3439354;48,7513968
"2716";"Rožňavské Bystré, Rožňava, Slovakia";20,4406104;48,6650373
"2717";"Rudinka, Kysucké Nové Mesto, Slovakia";18,749359;49,2712711
"2718";"Rudňany, Spišská Nová Ves, Slovakia";20,6777043;48,8844123
"2719";"Rudno, Turčianske Teplice, Slovakia";18,7468786;48,8853432
"2720";"Runina, Snina, Slovakia";22,4012507;49,0719895
"2721";"Ruská Nová Ves, Prešov, Slovakia";21,3238318;48,9765425
"2722";"Ruská Volová, Snina, Slovakia";22,3661708;48,944831
"2723";"Ruský Hrabovec, Sobrance, Slovakia";22,3526411;48,8560541
"2724";"Ružomberok, Ružomberok, Slovakia";19,3066002;49,0752393
"2725";"Rybník, Revúca, Slovakia";20,1242653;48,5490343
"2726";"Sádočné, Považská Bystrica, Slovakia";18,5452905;49,0184068
"2727";"Šaľa, Šaľa, Slovakia";17,8756083;48,1513924
"2728";"Šalov, Levice, Slovakia";18,7073931;48,0034891
"2729";"Šandal, Stropkov, Slovakia";21,622885;49,184973
"2730";"Šarišská Poruba, Prešov, Slovakia";21,387988;49,0386235
"2731";"Šarišské Dravce, Sabinov, Slovakia";20,8629867;49,1747164
"2732";"Šarišský Štiavnik, Svidník, Slovakia";21,5687559;49,2159422
"2733";"Sása, Zvolen, Slovakia";19,1320057;48,4355669
"2734";"Šávoľ, Lučenec, Slovakia";19,819584;48,302363
"2735";"Sebedražie, Prievidza, Slovakia";18,6235996;48,729527
"2736";"Sečovská Polianka, Vranov nad Topľou, Slovakia";21,6805314;48,7861116
"2737";"Sedmerovec, Ilava, Slovakia";18,1744866;49,0132176
"2738";"Selce, Banská Bystrica, Slovakia";19,2027933;48,763019
"2739";"Selice, Šaľa, Slovakia";17,9641127;48,0928637
"2740";"Šemša, Košice - okolie, Slovakia";21,1138898;48,6748131
"2741";"Senica, Senica, Slovakia";17,3610002;48,6798645
"2742";"Senohrad, Krupina, Slovakia";19,1974007;48,3573793
"2743";"Šíd, Lučenec, Slovakia";19,8801284;48,2748397
"2744";"Sikenica, Levice, Slovakia";18,7182971;48,0675101
"2745";"Silická Brezová, Rožňava, Slovakia";20,4856609;48,5325409
"2746";"Šintava, Galanta, Slovakia";17,7531743;48,2828561
"2747";"Sirk, Revúca, Slovakia";20,1001325;48,6191001
"2748";"Šišov, Bánovce nad Bebravou, Slovakia";18,18172;48,6558301
"2749";"Skalité, Čadca, Slovakia";18,9182732;49,4961443
"2750";"Sklabiňa, Martin, Slovakia";19,00341;49,0451579
"2751";"Sklené Teplice, Žiar nad Hronom, Slovakia";18,8631069;48,5312548
"2752";"Slančík, Košice - okolie, Slovakia";21,4891294;48,6622577
"2753";"Slaská, Žiar nad Hronom, Slovakia";18,8349053;48,6572481
"2754";"Slatinské Lazy, Detva, Slovakia";19,2997101;48,4998385
"2755";"Slavnica, Ilava, Slovakia";18,1773779;48,9982305
"2756";"Slepčany, Zlaté Moravce, Slovakia";18,3376046;48,3102682
"2757";"Slizké, Rimavská Sobota, Slovakia";20,0875057;48,5184752
"2758";"Slovenská Ľupča, Banská Bystrica, Slovakia";19,2755917;48,7655443
"2759";"Slovenské Ďarmoty, Veľký Krtíš, Slovakia";19,2950386;48,0914036
"2760";"Slovenské Pravno, Turčianske Teplice, Slovakia";18,7593077;48,9088848
"2761";"Smilno, Bardejov, Slovakia";21,3493972;49,3845901
"2762";"Smolnícka Huta, Gelnica, Slovakia";20,7743728;48,7461976
"2763";"Snakov, Bardejov, Slovakia";21,0469792;49,3287582
"2764";"Soboš, Svidník, Slovakia";21,5487705;49,1462727
"2765";"Sokoľ, Košice - okolie, Slovakia";21,2195117;48,8133857
"2766";"Soľ, Vranov nad Topľou, Slovakia";21,5973326;48,9267445
"2767";"Soľník, Stropkov, Slovakia";21,7449282;49,2152394
"2768";"Sopkovce, Humenné, Slovakia";21,8677821;49,0149821
"2769";"Španie Pole, Rimavská Sobota, Slovakia";20,1266981;48,5206718
"2770";"Spišská Teplica, Poprad, Slovakia";20,2518371;49,0483235
"2771";"Spišské Tomášovce, Spišská Nová Ves, Slovakia";20,4723971;48,9623817
"2772";"Spišský Štiavnik, Poprad, Slovakia";20,358537;48,9950167
"2773";"Stakčínska Roztoka, Snina, Slovakia";22,2817699;48,9997254
"2774";"Stará Bašta, Rimavská Sobota, Slovakia";19,9459811;48,1808829
"2775";"Stará Kremnička, Žiar nad Hronom, Slovakia";18,888489;48,6018487
"2776";"Stará Myjava, Myjava, Slovakia";17,5882294;48,7923145
"2777";"Staré Hory, Banská Bystrica, Slovakia";19,1154598;48,8381025
"2778";"Staškov, Čadca, Slovakia";18,6901976;49,4214399
"2779";"Štefanov, Senica, Slovakia";17,200438;48,6784252
"2780";"Štefanovce, Vranov nad Topľou, Slovakia";21,773959;48,9600275
"2781";"Štiavnička, Ružomberok, Slovakia";19,3427971;49,0697458
"2782";"Štítnik, Rožňava, Slovakia";20,3650735;48,6576726
"2783";"Stráňany, Stará Ľubovňa, Slovakia";20,5409793;49,3678335
"2784";"Stránske, Žilina, Slovakia";18,705251;49,1194366
"2785";"Strážske, Michalovce, Slovakia";21,8369439;48,873165
"2786";"Stredné Plachtince, Veľký Krtíš, Slovakia";19,2918232;48,2269432
"2787";"Stretavka, Michalovce, Slovakia";21,9884406;48,620935
"2788";"Stročín, Svidník, Slovakia";21,5966014;49,265371
"2789";"Studienka, Malacky, Slovakia";17,1369059;48,5266072
"2790";"Štúrovo, Nové Zámky, Slovakia";18,7152845;47,799212
"2791";"Suchá Dolina, Prešov, Slovakia";21,1447908;48,9151118
"2792";"Suché, Michalovce, Slovakia";21,8380644;48,765853
"2793";"Súdovce, Krupina, Slovakia";18,8358303;48,2089592
"2794";"Sulín, Stará Ľubovňa, Slovakia";20,7550363;49,3635469
"2795";"Šuňava, Poprad, Slovakia";20,0824403;49,0312358
"2796";"Šúrovce, Trnava, Slovakia";17,7173878;48,3328671
"2797";"Šútovo, Martin, Slovakia";19,0842212;49,1511572
"2798";"Svätuš, Sobrance, Slovakia";22,1430035;48,6835688
"2799";"Svätý Kríž, Liptovský Mikuláš, Slovakia";19,5347223;49,0517975
"2800";"Sverepec, Považská Bystrica, Slovakia";18,404944;49,0783563
"2801";"Svidník, Svidník, Slovakia";21,568117;49,3055641
"2802";"Svinná, Trenčín, Slovakia";18,1635075;48,7860004
"2803";"Svrbice, Topoľčany, Slovakia";17,886718;48,5226529
"2804";"Tajov, Banská Bystrica, Slovakia";19,0700401;48,7462249
"2805";"Tatranská Javorina, Poprad, Slovakia";20,1446301;49,2685065
"2806";"Tekovské Lužany, Levice, Slovakia";18,5385549;48,0996441
"2807";"Telince, Nitra, Slovakia";18,3683588;48,2312188
"2808";"Tepličky, Hlohovec, Slovakia";17,8527553;48,4659767
"2809";"Teriakovce, Prešov, Slovakia";21,3096191;48,989461
"2810";"Tešedíkovo, Šaľa, Slovakia";17,8464305;48,1061652
"2811";"Tisinec, Stropkov, Slovakia";21,6370879;49,2221109
"2812";"Tokajík, Stropkov, Slovakia";21,7084531;49,106875
"2813";"Tomášovce, Rimavská Sobota, Slovakia";20,1529062;48,3925516
"2814";"Topoľčianky, Zlaté Moravce, Slovakia";18,4092097;48,4226694
"2815";"Toporec, Kežmarok, Slovakia";20,4918877;49,2644873
"2816";"Tovarné, Vranov nad Topľou, Slovakia";21,7576941;48,9123013
"2817";"Trávnica, Nové Zámky, Slovakia";18,3351459;48,1372582
"2818";"Trebeľovce, Lučenec, Slovakia";19,7148013;48,2839521
"2819";"Trebušovce, Veľký Krtíš, Slovakia";19,2000718;48,1160257
"2820";"Trenčianske Bohuslavice, Nové Mesto nad Váhom, Slovakia";17,8580895;48,8025995
"2821";"Trenčianske Teplice, Trenčín, Slovakia";18,1675364;48,9094889
"2822";"Trnava, Trnava, Slovakia";17,5833218;48,3709108
"2823";"Trnávka, Trebišov, Slovakia";21,6165267;48,7049272
"2824";"Trnovec nad Váhom, Šaľa, Slovakia";17,9270935;48,146834
"2825";"Trsťany, Košice - okolie, Slovakia";21,405968;48,758409
"2826";"Trstené pri Hornáde, Košice - okolie, Slovakia";21,334066;48,5732392
"2827";"Tuhár, Lučenec, Slovakia";19,5078698;48,4285396
"2828";"Turá, Levice, Slovakia";18,5816512;48,1560659
"2829";"Turčianky, Partizánske, Slovakia";18,3208412;48,5811239
"2830";"Turčianske Teplice, Turčianske Teplice, Slovakia";18,8594751;48,8637142
"2831";"Turcovce, Humenné, Slovakia";21,8463614;49,052652
"2832";"Turík, Ružomberok, Slovakia";19,3807015;49,1096452
"2833";"Turzovka, Čadca, Slovakia";18,6249344;49,4033248
"2834";"Tvarožná, Kežmarok, Slovakia";20,4768059;49,0857408
"2835";"Ubľa, Snina, Slovakia";22,3917907;48,8992194
"2836";"Údol, Stará Ľubovňa, Slovakia";20,8084266;49,2918575
"2837";"Uhorské, Poltár, Slovakia";19,7494629;48,4711097
"2838";"Ulič, Snina, Slovakia";22,4236834;48,9631913
"2839";"Unín, Skalica, Slovakia";17,2130004;48,7259126
"2840";"Uzovská Panica, Rimavská Sobota, Slovakia";20,142502;48,4187004
"2841";"Vagrinec, Svidník, Slovakia";21,626413;49,3142109
"2842";"Valaská, Brezno, Slovakia";19,574422;48,8149789
"2843";"Valča, Martin, Slovakia";18,8424122;49,0035849
"2844";"Vaľkovňa, Brezno, Slovakia";20,0684366;48,83455
"2845";"Varechovce, Stropkov, Slovakia";21,8059212;49,2245363
"2846";"Vavrečka, Námestovo, Slovakia";19,4693964;49,3843625
"2847";"Včelince, Rimavská Sobota, Slovakia";20,0112034;48,3702842
"2848";"Velčice, Zlaté Moravce, Slovakia";18,3039073;48,4149993
"2849";"Veľká Čierna, Žilina, Slovakia";18,5898414;49,0920976
"2850";"Veľká Ida, Košice - okolie, Slovakia";21,1673945;48,5976622
"2851";"Veľká Lomnica, Kežmarok, Slovakia";20,3576211;49,1134647
"2852";"Veľká Paka, Dunajská Streda, Slovakia";17,40698;48,0404864
"2853";"Veľké Bierovce, Trenčín, Slovakia";17,9830699;48,8524988
"2854";"Veľké Chyndice, Nitra, Slovakia";18,2853191;48,2895419
"2855";"Veľké Dvorníky, Dunajská Streda, Slovakia";17,6535772;47,9998595
"2856";"Veľké Kostoľany, Piešťany, Slovakia";17,7227604;48,5104742
"2857";"Veľké Lovce, Nové Zámky, Slovakia";18,3344586;48,0608931
"2858";"Veľké Pole, Žarnovica, Slovakia";18,5644447;48,5410503
"2859";"Veľké Rovné, Bytča, Slovakia";18,5833672;49,2913454
"2860";"Veľké Trakany, Trebišov, Slovakia";22,0938849;48,3928146
"2861";"Veľké Vozokany, Zlaté Moravce, Slovakia";18,4112353;48,3207953
"2862";"Veľký Biel, Senec, Slovakia";17,3605705;48,2142558
"2863";"Veľký Ďur, Levice, Slovakia";18,4456568;48,2072162
"2864";"Veľký Kamenec, Trebišov, Slovakia";21,805943;48,3616079
"2865";"Veľký Lapáš, Nitra, Slovakia";18,1857137;48,2901154
"2866";"Veľký Šariš, Prešov, Slovakia";21,1989581;49,0421598
"2867";"Velušovce, Topoľčany, Slovakia";18,0969701;48,6295592
"2868";"Vidiná, Lučenec, Slovakia";19,6519941;48,361423
"2869";"Vieska nad Žitavou, Zlaté Moravce, Slovakia";18,3596236;48,317603
"2870";"Vinica, Veľký Krtíš, Slovakia";19,1199756;48,1166183
"2871";"Vinodol, Nitra, Slovakia";18,2103382;48,1919619
"2872";"Vislanka, Stará Ľubovňa, Slovakia";20,8612996;49,2344715
"2873";"Višňové, Žilina, Slovakia";18,7791476;49,1628833
"2874";"Vitanová, Tvrdošín, Slovakia";19,7316443;49,3542201
"2875";"Vlača, Vranov nad Topľou, Slovakia";21,5104235;49,0494603
"2876";"Vlčany, Šaľa, Slovakia";17,9472837;48,0324179
"2877";"Vlková, Kežmarok, Slovakia";20,4304832;49,0592866
"2878";"Voderady, Trnava, Slovakia";17,5588418;48,2773302
"2879";"Vojka nad Dunajom, Dunajská Streda, Slovakia";17,3830783;47,9738314
"2880";"Vojtovce, Stropkov, Slovakia";21,6931243;49,2053831
"2881";"Voznica, Žarnovica, Slovakia";18,6977284;48,4608897
"2882";"Vrádište, Skalica, Slovakia";17,191756;48,8240299
"2883";"Vrbov, Kežmarok, Slovakia";20,4226569;49,0883705
"2884";"Vrbovka, Veľký Krtíš, Slovakia";19,4080765;48,0902819
"2885";"Vrútky, Martin, Slovakia";18,9244472;49,1114021
"2886";"Východná, Liptovský Mikuláš, Slovakia";19,8892274;49,0588239
"2887";"Vyhne, Žiar nad Hronom, Slovakia";18,8036873;48,5037006
"2888";"Vyšná Boca, Liptovský Mikuláš, Slovakia";19,7522639;48,9256117
"2889";"Vyšná Kamenica, Košice - okolie, Slovakia";21,4854994;48,7802297
"2890";"Vyšná Polianka, Bardejov, Slovakia";21,3483988;49,4309223
"2891";"Vyšná Slaná, Rožňava, Slovakia";20,3167172;48,7858999
"2892";"Vyšné Nemecké, Sobrance, Slovakia";22,2637587;48,661135
"2893";"Vyšné Valice, Rimavská Sobota, Slovakia";20,187238;48,4571327
"2894";"Vyšný Kazimír, Vranov nad Topľou, Slovakia";21,6807832;48,9395401
"2895";"Vyšný Kubín, Dolný Kubín, Slovakia";19,3162224;49,1821336
"2896";"Vyšný Skálnik, Rimavská Sobota, Slovakia";19,9649696;48,4628569
"2897";"Vysočany, Bánovce nad Bebravou, Slovakia";18,3193959;48,6785417
"2898";"Vysoká nad Uhom, Michalovce, Slovakia";22,0893311;48,6260521
"2899";"Žabokreky, Martin, Slovakia";18,9151193;49,0281901
